x1,x2,x3,x4,v1,v2,v3,v4,a1,a2,a3,a4
0.0,0.0,0.0,-0.32568918099016836,0.0,0.0,0.0,0.17027841780832947,-0.4789353688557942,-0.7629985809326172,-0.510682601928711,0.562451212936361
-2.560746114792489e-05,-3.627631467144977e-05,-2.4948806044104196e-05,0.29920802365592636,-0.0051214922295849,-0.0072552629342899,-0.0049897612088208,0.21632309893568635,-0.5453630770612015,-0.6880540059253735,-0.4872696398354568,0.200324114525901
-9.738742347857977e-05,-0.0001342961170293,-8.98287559194662e-05,0.08489804063352353,-0.0092345002365459,-0.0123486975372811,-0.0079862287662515,-0.3006718535371374,-0.2772385243310022,-0.3306329146728706,-0.1120238716506885,-0.7452361804249842
-0.0001937018198774,-0.0002656773992152,-0.0001809919718629,-0.451913194079162,-0.0100283790432239,-0.0139275588998994,-0.0102464144224517,0.1374729013041105,0.1184627629954153,0.0148606421492074,-0.3400132595893386,-0.6728993702991184
-0.0002804941188863,-0.0003901848543576,-0.000298168351002,-0.17368409287056522,-0.0073300807585625,-0.0109739321285884,-0.0131888614053644,-0.5714008236521677,0.4211968939368531,0.5758647121129907,-0.2484761369932095,-0.4931433223806506
-0.0003301022626181,-0.0004757333290065,-0.0004333192336096,0.4951903110153671,-0.0025915479877999,-0.0061357628011895,-0.0138413151161477,-0.07727335922744188,0.5265096602156736,0.3917691533667959,0.1179853948365525,-0.3750240038934106
-0.0003318465624155,-0.0005224678672665,-0.0005585374404987,-0.7284329405457699,0.002242688028334,-0.0032111448508224,-0.0112023262616838,-0.36150220361962576,0.4403375430111281,0.1931544367066324,0.4098123760562313,-0.9457999095354136
-0.0002955694194705,-0.0005393286023872,-0.0006554745858843,-0.12932732374487257,0.0050127405606601,-0.0001610021733117,-0.0081851028154277,-0.26595551835737113,0.1136729634540971,0.4168740987954972,0.1936323131949737,0.0520685426015671
-0.0002483917896574,-0.0005267343018535,-0.0007343666396138,0.37890418306066026,0.004422785401947,0.002679862280049,-0.0075933079304661,-0.40380938194116867,-0.2316639951967134,0.1512987918766757,-0.0752733362026394,0.3754865728725869
-0.0002212536080705,-0.0005011282986041,-0.0008128405280283,-0.261066657797853,0.0010048509154386,0.0024413383698411,-0.0081014697524366,0.15350558143504045,-0.4519229021049813,-0.1990035739182627,-0.0263590281914665,1.4825258356055784
-0.0002321355501392,-0.0004965929946162,-0.0008849685035665,-0.2047849045032793,-0.0031812393291676,-0.0015342775722599,-0.0063241253552175,0.16384029862810248,-0.3852951468162733,-0.5961196145019558,0.3818279076352906,0.8690795371223308
-0.000276433141538,-0.000537855597914,-0.0009284978903629,-0.029514301847435635,-0.005678278950602,-0.0067182430873059,-0.002381752004056,-0.20154852103942658,-0.1141127774706118,-0.4406734885072527,0.4066467625970014,0.8053837845819626
-0.0003330799425933,-0.0006149876560363,-0.0009352928965607,0.44639502179983725,-0.0056510812604641,-0.0087081685371501,0.0010227507644935,0.12281210515651264,0.1195523154981956,0.0426883985384169,0.2742537911129294,0.1348264069056668
-0.0003791173526819,-0.0006867750745796,-0.0009132154385372,-0.1925894780460026,-0.0035564007572412,-0.005649315171509,0.003392740840215,0.08884175208554157,0.2993837851463861,0.5690822745898121,0.1997442240313668,0.09688533324462634
-0.0003987185230672,-0.0007081422316021,-0.0008704908141653,-0.13402098871296994,-0.0003638333198288,0.0013758837669985,0.0051521840341679,-0.03049986815356789,0.3391297023360895,0.8359575131117052,0.1521444147592071,-0.6122384211449116
-0.000380319383687,-0.0006556724943401,-0.0008137494321643,-0.1310687161911718,0.0040436611958762,0.0091180636854128,0.0061960923660173,0.652028864435348,0.5423692008049252,0.7124784705711424,0.0566372516106762,-0.10927713399234526
-0.0003173430729085,-0.0005385100797936,-0.0007439930428877,0.6610475738768807,0.0085516009598283,0.0143144192238743,0.0077551854893078,-0.2504648767301079,0.3592187519855059,0.3267926371211676,0.2551813730474198,0.11662273871332843
